rowID;ifile;kL;kF;mtype;mtypeString;fractionOfResistantNodes;aggoutput;obj;wiener_index_f;wiener_index_v;SL;SF;propagation_length_min_f;propagation_length_mean_f;propagation_length_max_f;propagation_length_min_v;propagation_length_mean_v;propagation_length_max_v;SFv;SLv
1822;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2992848198035;0;0;Int64[];[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];Int64[]
1823;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2240897052698;0;0;Int64[];[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
1824;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2992848198035;0;0;Int64[];[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];Int64[]
1825;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2992848198035;0;0;Int64[];[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 364, 372, 378, 436, 481, 504];Int64[]
1826;TW-orms-20200807-Y2020;0;10;5;R25;0.25;0;34.2240897052698;0;0;Int64[];[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[222, 226, 294, 364, 372, 378, 394, 436, 481, 504];Int64[]
1827;TW-orms-20200807-Y2020;0;10;5;R50;0.5;1;26.0850416969852;1.11069657842158;3.50317655878761;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0.0136;0.967879999999986;2.1229;1.3319;4.31818;6.4178;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1828;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1829;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1830;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1831;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1832;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1833;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1834;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1835;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1836;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1837;TW-orms-20200807-Y2020;0;10;5;R50;0.5;0;26.0850416969852;0;0;Int64[];[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[226, 294, 297, 364, 372, 378, 394, 436, 481, 504];Int64[]
1838;TW-orms-20200807-Y2020;0;10;5;R75;0.75;1;18.1131632294738;1.28071172618231;4.20025644913305;Int64[];[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];0.1231;1.11844000000001;2.2815;3.655;5.0122;6.4001;[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];Int64[]
1839;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.1131632294738;0;0;Int64[];[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];Int64[]
1840;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.1131632294738;0;0;Int64[];[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];Int64[]
1841;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.1131632294738;0;0;Int64[];[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];Int64[]
1842;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.0619540617341;0;0;Int64[];[148, 226, 267, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 364, 372, 378, 390, 436, 481, 504];Int64[]
1843;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.1131632294738;0;0;Int64[];[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];Int64[]
1844;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.0619540617341;0;0;Int64[];[148, 226, 267, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 364, 372, 378, 390, 436, 481, 504];Int64[]
1845;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.0302889976262;0;0;Int64[];[148, 222, 226, 364, 372, 378, 394, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 364, 372, 378, 394, 436, 481, 504];Int64[]
1846;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.1131632294738;0;0;Int64[];[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 364, 372, 378, 390, 436, 481, 504];Int64[]
1847;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.0619540617341;0;0;Int64[];[148, 226, 267, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 364, 372, 378, 390, 436, 481, 504];Int64[]
1848;TW-orms-20200807-Y2020;0;10;5;R75;0.75;0;18.0211715185195;0;0;Int64[];[222, 226, 267, 364, 372, 378, 390, 436, 481, 504];0;0;0;0;0;0;[222, 226, 267, 364, 372, 378, 390, 436, 481, 504];Int64[]
1849;TW-orms-20200807-Y2020;0;15;1;F;0;1;48.96725;1.2502470098128;4.52838475966795;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 383, 394, 436, 481, 504, 529];0.175;1.12612;2.4237;3.9163;5.10429333333335;6.3367;[148, 222, 226, 242, 247, 357, 364, 372, 378, 383, 394, 436, 481, 504, 529];Int64[]
1850;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.90399;0;0;Int64[];[148, 222, 226, 242, 247, 284, 357, 364, 372, 378, 394, 436, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 284, 357, 364, 372, 378, 394, 436, 481, 504, 529];Int64[]
1851;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.96725;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 383, 394, 436, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 383, 394, 436, 481, 504, 529];Int64[]
1852;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.90399;0;0;Int64[];[148, 222, 226, 242, 247, 284, 357, 364, 372, 378, 394, 436, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 284, 357, 364, 372, 378, 394, 436, 481, 504, 529];Int64[]
1853;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.83586;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 422, 436, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 422, 436, 481, 504, 529];Int64[]
1854;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.96725;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 383, 394, 436, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 383, 394, 436, 481, 504, 529];Int64[]
1855;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.8586;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 439, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 439, 481, 504, 529];Int64[]
1856;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.77545;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 464, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 464, 481, 504, 529];Int64[]
1857;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.77823;0;0;Int64[];[148, 222, 226, 247, 357, 364, 372, 378, 383, 394, 436, 439, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 247, 357, 364, 372, 378, 383, 394, 436, 439, 481, 504, 529];Int64[]
1858;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.77545;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 464, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 464, 481, 504, 529];Int64[]
1859;TW-orms-20200807-Y2020;0;15;1;F;0;0;48.8586;0;0;Int64[];[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 439, 481, 504, 529];0;0;0;0;0;0;[148, 222, 226, 242, 247, 357, 364, 372, 378, 394, 436, 439, 481, 504, 529];Int64[]
1860;TW-orms-20200807-Y2020;0;15;2;T;0;1;698.38433;1.04716287416287;4.20019641930824;Int64[];[148, 226, 267, 270, 297, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];0.0015;0.942040000000014;2.3776;3.8349;4.42711333333341;5.2842;[148, 226, 267, 270, 297, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1861;TW-orms-20200807-Y2020;0;15;2;T;0;0;690.07799;0;0;Int64[];[148, 222, 226, 270, 297, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 297, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1862;TW-orms-20200807-Y2020;0;15;2;T;0;0;691.82138;0;0;Int64[];[148, 226, 242, 267, 270, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 226, 242, 267, 270, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1863;TW-orms-20200807-Y2020;0;15;2;T;0;0;693.25282;0;0;Int64[];[148, 222, 226, 267, 270, 297, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 267, 270, 297, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1864;TW-orms-20200807-Y2020;0;15;2;T;0;0;693.25282;0;0;Int64[];[148, 222, 226, 267, 270, 297, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 267, 270, 297, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1865;TW-orms-20200807-Y2020;0;15;2;T;0;0;687.77183;0;0;Int64[];[148, 222, 226, 270, 357, 364, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 357, 364, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1866;TW-orms-20200807-Y2020;0;15;2;T;0;0;698.38433;0;0;Int64[];[148, 226, 267, 270, 297, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 226, 267, 270, 297, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1867;TW-orms-20200807-Y2020;0;15;2;T;0;0;693.25282;0;0;Int64[];[148, 222, 226, 267, 270, 297, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 267, 270, 297, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1868;TW-orms-20200807-Y2020;0;15;2;T;0;0;690.33454;0;0;Int64[];[148, 222, 226, 267, 270, 372, 378, 383, 394, 399, 422, 436, 481, 504, 513];0;0;0;0;0;0;[148, 222, 226, 267, 270, 372, 378, 383, 394, 399, 422, 436, 481, 504, 513];Int64[]
1869;TW-orms-20200807-Y2020;0;15;2;T;0;0;689.27299;0;0;Int64[];[148, 222, 226, 267, 270, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 267, 270, 357, 372, 378, 383, 394, 399, 422, 436, 481, 504];Int64[]
1870;TW-orms-20200807-Y2020;0;15;2;T;0;0;690.33454;0;0;Int64[];[148, 222, 226, 267, 270, 372, 378, 383, 394, 399, 422, 436, 481, 504, 513];0;0;0;0;0;0;[148, 222, 226, 267, 270, 372, 378, 383, 394, 399, 422, 436, 481, 504, 513];Int64[]
1871;TW-orms-20200807-Y2020;0;15;3;O;0;1;301.59209;0.927196026196027;3.93188548478837;Int64[];[85, 148, 222, 226, 289, 294, 297, 357, 364, 377, 378, 436, 443, 481, 504];0;0.828540000000073;2.3151;1.1761;4.75566666666667;6.9044;[85, 148, 222, 226, 289, 294, 297, 357, 364, 377, 378, 436, 443, 481, 504];Int64[]
1872;TW-orms-20200807-Y2020;0;15;3;O;0;0;300.84612;0;0;Int64[];[148, 222, 226, 294, 297, 357, 364, 372, 378, 420, 436, 443, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 297, 357, 364, 372, 378, 420, 436, 443, 456, 481, 504];Int64[]
1873;TW-orms-20200807-Y2020;0;15;3;O;0;0;298.73188;0;0;Int64[];[148, 222, 226, 270, 294, 357, 364, 372, 378, 420, 422, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 357, 364, 372, 378, 420, 422, 436, 443, 481, 504];Int64[]
1874;TW-orms-20200807-Y2020;0;15;3;O;0;0;299.73188;0;0;Int64[];[148, 226, 247, 289, 294, 297, 357, 364, 377, 378, 420, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 247, 289, 294, 297, 357, 364, 377, 378, 420, 436, 443, 481, 504];Int64[]
1875;TW-orms-20200807-Y2020;0;15;3;O;0;0;297.79414;0;0;Int64[];[148, 222, 226, 270, 294, 357, 364, 372, 378, 422, 436, 443, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 357, 364, 372, 378, 422, 436, 443, 456, 481, 504];Int64[]
1876;TW-orms-20200807-Y2020;0;15;3;O;0;0;301.59209;0;0;Int64[];[85, 148, 222, 226, 289, 294, 297, 357, 364, 377, 378, 436, 443, 481, 504];0;0;0;0;0;0;[85, 148, 222, 226, 289, 294, 297, 357, 364, 377, 378, 436, 443, 481, 504];Int64[]
1877;TW-orms-20200807-Y2020;0;15;3;O;0;0;301.41187;0;0;Int64[];[148, 222, 226, 270, 289, 294, 357, 364, 372, 378, 436, 443, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 289, 294, 357, 364, 372, 378, 436, 443, 456, 481, 504];Int64[]
1878;TW-orms-20200807-Y2020;0;15;3;O;0;0;300.0063;0;0;Int64[];[148, 222, 226, 270, 294, 297, 357, 364, 372, 378, 436, 443, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 297, 357, 364, 372, 378, 436, 443, 456, 481, 504];Int64[]
1879;TW-orms-20200807-Y2020;0;15;3;O;0;0;300.07402;0;0;Int64[];[148, 222, 226, 270, 289, 294, 364, 372, 378, 420, 436, 443, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 289, 294, 364, 372, 378, 420, 436, 443, 456, 481, 504];Int64[]
1880;TW-orms-20200807-Y2020;0;15;3;O;0;0;296.66497;0;0;Int64[];[148, 222, 226, 289, 294, 357, 364, 372, 378, 420, 422, 436, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 289, 294, 357, 364, 372, 378, 420, 422, 436, 456, 481, 504];Int64[]
1881;TW-orms-20200807-Y2020;0;15;3;O;0;0;298.05608;0;0;Int64[];[148, 222, 226, 270, 294, 357, 364, 372, 378, 394, 436, 443, 456, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 357, 364, 372, 378, 394, 436, 443, 456, 481, 504];Int64[]
1882;TW-orms-20200807-Y2020;0;15;5;R25;0.25;1;42.6535723620958;1.05121524129465;4.21690051626348;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0.0003;0.92470666666668;2.37;1.7075;4.78760000000001;6.4488;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1883;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1884;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1885;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1886;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1887;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1888;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.4250902756895;0;0;Int64[];[148, 222, 226, 267, 270, 294, 357, 364, 372, 378, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 267, 270, 294, 357, 364, 372, 378, 399, 436, 443, 481, 504];Int64[]
1889;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.506041372924;0;0;Int64[];[148, 222, 226, 270, 294, 297, 364, 372, 378, 383, 394, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 297, 364, 372, 378, 383, 394, 436, 443, 481, 504];Int64[]
1890;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1891;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.4250902756895;0;0;Int64[];[148, 222, 226, 267, 270, 294, 357, 364, 372, 378, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 267, 270, 294, 357, 364, 372, 378, 399, 436, 443, 481, 504];Int64[]
1892;TW-orms-20200807-Y2020;0;15;5;R25;0.25;0;42.6535723620958;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 394, 399, 436, 443, 481, 504];Int64[]
1893;TW-orms-20200807-Y2020;0;15;5;R50;0.5;1;32.4517832388053;1.00522423502423;4.30775743865522;Int64[];[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];0.0003;0.902726666666697;2.3602;1.7486;4.94142666666663;6.6182;[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];Int64[]
1894;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4517832388053;0;0;Int64[];[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];Int64[]
1895;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4506091013865;0;0;Int64[];[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];Int64[]
1896;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4506091013865;0;0;Int64[];[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];Int64[]
1897;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4506091013865;0;0;Int64[];[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];Int64[]
1898;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.3827363135196;0;0;Int64[];[85, 148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[85, 148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];Int64[]
1899;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4517832388053;0;0;Int64[];[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];Int64[]
1900;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4517832388053;0;0;Int64[];[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];Int64[]
1901;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4506091013865;0;0;Int64[];[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];0;0;0;0;0;0;[148, 226, 294, 297, 364, 372, 378, 390, 394, 399, 422, 436, 443, 481, 504];Int64[]
1902;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4517832388053;0;0;Int64[];[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 399, 436, 443, 481, 504];Int64[]
1903;TW-orms-20200807-Y2020;0;15;5;R50;0.5;0;32.4437075895636;0;0;Int64[];[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 422, 436, 443, 481, 504];0;0;0;0;0;0;[148, 222, 226, 294, 297, 364, 372, 378, 390, 394, 422, 436, 443, 481, 504];Int64[]
1904;TW-orms-20200807-Y2020;0;15;5;R75;0.75;1;22.7132473352169;1.04051152551153;4.29297009328431;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];0.0004;0.93361333333335;2.3903;1.7114;4.77695999999998;6.2629;[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];Int64[]
1905;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7019218108909;0;0;Int64[];[148, 222, 226, 247, 270, 294, 364, 372, 378, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 247, 270, 294, 364, 372, 378, 390, 394, 399, 436, 481, 504];Int64[]
1906;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7019218108909;0;0;Int64[];[148, 222, 226, 247, 270, 294, 364, 372, 378, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 247, 270, 294, 364, 372, 378, 390, 394, 399, 436, 481, 504];Int64[]
1907;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7035788141042;0;0;Int64[];[148, 222, 226, 247, 267, 270, 294, 364, 372, 378, 390, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 247, 267, 270, 294, 364, 372, 378, 390, 399, 436, 481, 504];Int64[]
1908;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7132473352169;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];Int64[]
1909;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.6545611605439;0;0;Int64[];[148, 222, 226, 247, 270, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 247, 270, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];Int64[]
1910;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7132473352169;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];Int64[]
1911;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7132473352169;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];Int64[]
1912;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7132473352169;0;0;Int64[];[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 270, 294, 364, 372, 378, 383, 390, 394, 399, 436, 481, 504];Int64[]
1913;TW-orms-20200807-Y2020;0;15;5;R75;0.75;0;22.7035788141042;0;0;Int64[];[148, 222, 226, 247, 267, 270, 294, 364, 372, 378, 390, 399, 436, 481, 504];0;0;0;0;0;0;[148, 222, 226, 247, 267, 270, 294, 364, 372, 378, 390, 399, 436, 481, 504];Int64[]
